FINAL_FOLDER_NAME,TESTSET_NAME,TESTSET_ID,TEST_INSTANCE_UNIQUE_ID,TEST_NAME,RESPONSIBLE_TESTER,TESTINSTANCE_STATUS,RUN_ID,EXECUTION_DATE,RUN_STATUS,DEFECT_ID,AR_NUMBER,DEFECT_BY,DEFECT_STATUS,LINKED_AR_STATUS,LINKED_AR_STATUS_DETAILS,LASTRUN_FLAG,TAGS
I51,Stage_1_Snapshots edit_delete_revert from vSphere,6046,33172,Snapshots edit_delete_revert from vSphere,chenn8,Passed,457810,2019/2/19 0:00,Failed,14913,MDT-60243,lwang3,Open,,,0,C266
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,457846,2019/2/19 0:00,Failed,14916,MDT-60244,liw27,Open,,,0,C1015_C623_C622_C628
I41,Stage_1_Create_List_Delete Volums on HCI based Cluster,6020,33044,Create_List_Delete Volums on HCI based Cluster,chenn8,Failed,458056,2019/2/19 0:00,Failed,14925,MDT-60276,longp3,Open,,,0,C176_C172
I180,Stage_1_Storage vMotion between Virtual Datastores (same Appliance),5989,33113,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,458066,2019/2/19 0:00,Failed,14932,MDT-60282,chenn8,Open,,,0,C313
I41,Stage_2_Massive VM operations with heavy IO,6103,33157,Massive VM operations with heavy IO,lwang3,Passed,458074,2019/2/19 0:00,Failed,14936,MDT-60305,longp3,Open,,,0,C129_C158_C265_C485
I41,Stage_1_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6026,33075,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Passed,458110,2019/2/19 0:00,Failed,14940,MDT-60308,longp3,Open,,,0,C158
I164_I39_I167,stage_2_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5984,33092,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,458138,2019/2/19 0:00,Failed,14949,MDT-60349,byan,Open,,,0,C234_C235_C858
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,458254,2019/2/19 0:00,Failed,14952,MDT-60354,jguo,Open,,,0,C538_C623
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,458405,2019/2/19 0:00,Failed,14953,MDT-60358,byan,Open,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,458413,2019/2/19 0:00,Failed,14956,MDT-60368,byan,Open,,,0,C234_C974_C1044
I41,Stage_2_Massive VM operations with heavy IO,6103,33157,Massive VM operations with heavy IO,lwang3,Passed,458252,2019/2/19 0:00,Failed,14957,MDT-60364,longp3,Open,,,0,C129_C158_C265_C485
I51,Stage_2_DRS triggered on Multi-Appliance cluster,8058,45472,DRS triggered on Multi-Appliance cluster,longp3,Passed,458410,2019/2/19 0:00,Failed,14958,MDT-60365,lwang3,Open,,,0,C266
I164_I39_I167,stage_3_Glitch create object_delete object_issue IO in parallel,5975,33069,Glitch create object_issue IO_delete object in parallel,yanb,Failed,458440,2019/2/19 0:00,Failed,14959,MDT-60371,yanh3,Open,,,0,C235_C858
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,458443,2019/2/19 0:00,Failed,14960,MDT-60372,byan,Open,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,458449,2019/2/20 0:00,Failed,14963,MDT-60378,chene10,Open,,,0,C234_C235_C900
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,458455,2019/2/20 0:00,Failed,14965,MDT-60381,tiand3,Open,,,0,C160_C166_C857
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,458411,2019/2/20 0:00,Failed,14966,MDT-60380,liw27,Open,,,0,C1015_C623_C622_C628
I42,Stage_2_Primary Node reboot with application VM running IO,8075,45490,Primary Node reboot with application VM running IO,longp3,Failed,458550,2019/2/20 0:00,Failed,14974,MDT-60424,longp3,Open,,,0,C243
I164_I39_I167,stage_3_Massive object modifications expand_shrink_during IO running,5996,33129,Massive object modifications expand_shrink_during IO running,yanb,Failed,458732,2019/2/20 0:00,Failed,14977,MDT-60451,yanh3,Open,,,0,C234_C235_C900
I41,Stage_2_Manual initiate VM migrations through vShphere,6033,33112,Manual initiate VM migrations through vShphere,chenn8,Failed,458735,2019/2/20 0:00,Failed,14978,MDT-60449,longp3,Open,,,0,C158
I51,Stage_2_Snapshots edit_delete_revert from vSphere,6047,33173,Snapshots edit_delete_revert from vSphere,chenn8,Failed,458799,2019/2/20 0:00,Failed,14981,MDT-60467,lwang3,Open,,,0,C266
I41,Stage_2_Manual initiate VM migrations through vShphere,6033,33112,Manual initiate VM migrations through vShphere,chenn8,Failed,458791,2019/2/20 0:00,Failed,14982,MDT-60461,longp3,Open,,,0,C158
I164_I39_I167,stage_2_Replication with small RPO and massive IO,5979,33079,Replication with small RPO and massive workload,yanb,Failed,458810,2019/2/20 0:00,Failed,14984,MDT-60472,yanh3,Open,,,0,C234_C1125
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,458458,2019/2/20 0:00,Failed,14986,MDT-60475,byan,Open,,,0,C234_C974_C1044
I41,Stage_2_Storage Container creation and space accounting,5761,31381,VVol Datastore creation and space accounting,chenn8,Failed,458767,2019/2/20 0:00,Failed,14987,MDT-60479,longp3,Open,,,0,C577
I58,Stage_2_Variable Operations of Block Volumes_Basic_IO,6016,33037,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,458838,2019/2/20 0:00,Failed,14991,MDT-60492,tiand3,Open,,,0,C160_C166_C857
I164_I39_I167,stage_3_Volume Create_Delete Storming with dedupe_compress IO,6108,33168,Volume Create_Delete Storming with dedupe_compress IO,yanb,No Run,,,,,,,,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_3_VM Deploy_Delete With Dedupe_compress IO,6101,33149,VM Deploy_Delete With Dedupe_Compress IO,chene10,No Run,,,,,,,,,,0,C234_C235_C900
I164_I39_I167,stage_3_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5993,33119,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,No Run,,,,,,,,,,0,C235_C234
I164_I39_I167,stage_3_massive_operataions_with_dedupe_comression_IO,5970,33035,massive_operataions_with_dedupe_comression_IO,chene10,No Run,,,,,,,,,,0,C234_C974_C1044
I180,Stage_3_Massive VM operations with high computing resource utlization and heavy IO,5997,33130,Massive VM operations with high computing resource utilization and heavy IO,lwang3,No Run,,,,,,,,,,0,C313
I180,Stage_3_Storage vMotion between Virtual Datastores (same Appliance),5991,33115,Storage vMotion between Virtual Datastores (same Appliance),lwang3,No Run,,,,,,,,,,0,C313
I180,Stage_3_Create Clone of a Virtual Machine from a snapshot VM,5986,33102,Create Clone of a Virtual Machine from a snapshot VM,lwang3,No Run,,,,,,,,,,0,C313
I180,Stage_3_Create Linked Clone of a Virtual Machine from a snapshot VM,5980,33082,Create Linked Clone of a Virtual Machine from a snapshot VM,lwang3,No Run,,,,,,,,,,0,C313
I180,Stage_3_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5976,33070,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,No Run,,,,,,,,,,0,C313
I41,Stage_3_Massive VM operations with high computing resource utlization and heavy IO,6105,33159,Massive VM operations with high computing resource utilization and heavy IO,lwang3,No Run,,,,,,,,,,0,C129_C158_C265_C485
I41,Stage_3_Vmware_Horizon_for_View_Perform_Tasks,6042,33156,Vmware_Horizon_for_View_Perform_Tasks,chenn8,No Run,,,,,,,,,,0,C486
I41,Stage_3_Create_Delete_Modify VVol Datastores,6038,33140,Create_Delete_Modify VVol Datastores,chenn8,No Run,,,,,,,,,,0,C318_C577_C179
I41,Stage_3_Create and attach Volums to External ESXi hosts via iSCSI and run IO,6031,33096,Create and attach Volums to External ESXi hosts via iSCSI and run IO,chenn8,No Run,,,,,,,,,,0,C158_C172
I41,Stage_3_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6028,33081,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,No Run,,,,,,,,,,0,C158
I41,Stage_3_Deploy Vmware VMs on HCI based Cluster,6024,33066,Deploy Vmware VMs on HCI based Cluster,chenn8,No Run,,,,,,,,,,0,C129_C133_C265_C841
I41,Stage_3_Create_List_Delete Volums on HCI based Cluster,6022,33051,Create_List_Delete Volums on HCI based Cluster,chenn8,No Run,,,,,,,,,,0,C176_C172
I41,Stage_3_VMware VMs creation with different virtual disk types,5762,31382,VMware VMs creation with different virtual disk types,chenn8,No Run,,,,,,,,,,0,C129_C133_C265
I51,Stage_3_Auto VM Snapshots deletion base on rule associated via TMA,9506,55257,Auto VM Snapshots deletion base on rule associated via TMA,lwang3,No Run,,,,,,,,,,0,C1109
I51,Stage_3_Auto VM Snapshots creation base on rule associated via TMA,9504,55255,Auto VM Snapshots creation base on rule associated via TMA,lwang3,No Run,,,,,,,,,,0,C1109
I51,Stage_3_Manual VM Snapshots create and delete via TMA,9502,55253,Manual VM Snapshots create and delete via TMA,lwang3,No Run,,,,,,,,,,0,C1109
I51,Stage_3_Unified+ Cluster add unified+ appliance,8071,45476,Unified+ Cluster add unified+ appliance,longp3,No Run,,,,,,,,,,0,C266
I51,Stage_3_DRS triggered on Multi-Appliance cluster,8060,45473,DRS triggered on Multi-Appliance cluster,longp3,No Run,,,,,,,,,,0,C243
I51,Stage_3_Massive VM operations with high computing resource utlization and heavy IO,6106,33160,Massive VM operations with high computing resource utilization and heavy IO,lwang3,No Run,,,,,,,,,,0,C266
I51,Stage_3_Snapshots edit_delete_revert from vSphere,6048,33174,Snapshots edit_delete_revert from vSphere,chenn8,No Run,,,,,,,,,,0,C243
I51,Stage_3_Create snapshots (can up to 10) per VM from vSphere,6045,33171,Create snapshots (can up to 10) per VM from vSphere,chenn8,No Run,,,,,,,,,,0,C266
I54,Stage_3_Block Asynchronous Replication_with_AG,11804,71251,Block Asynchronous Replication_with_AG,tiand3,No Run,,,,,,,,,,0,
I202,Stage_3_Add appliance on a Storage System that has external ESXi host configured,8072,45477,Add appliance on a Storage System that has external ESXi host configured,lwang3,No Run,,,,,,,,,,0,
I202,Stage_3_Migrate the VMs on external host to appliance,8068,45479,Migrate the VMs on external host to appliance,lwang3,No Run,,,,,,,,,,0,
I202,Stage_3_Create datastores and VMs on VVols export to host group,8064,45483,Create datastores and VMs on VVols export to host group,lwang3,No Run,,,,,,,,,,0,
I202,Stage_3_Create datastores and VMs on VVols export to hosts,8062,45485,Create datastores and VMs on VVols export to hosts,lwang3,No Run,,,,,,,,,,0,
I37,stage_3_Reboot_fault_insertion_during_IO,11706,70260,Reboot_fault_insertion_during_IO,yanh3,No Run,,,,,,,,,,0,
I37,stage_3_Drive_fault_injection_iteratively_during_large_scale_IO,8052,45380,Drive fault injection iteratively during large scale IO,yanh3,No Run,,,,,,,,,,0,C267_C535
I37,stage_3_Drive_fault_injection_iteratively_during_frequent_object_creating_deleting,8049,45378,Drive fault injection iteratively during frequent object creating deleting,yanh3,No Run,,,,,,,,,,0,C401_C1080
I37,stage_3_Drive_fault_injection_iteratively_during_replication,8046,45379,Drive fault injection iteratively during replication,yanh3,No Run,,,,,,,,,,0,C535
I42,Stage_3_Initiate maintenance mode for primary ESXi with VM running,10323,60799,Initiate maintenance mode for primary ESXi with VM running,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Initiate maintenance mode for primary ESXi with VM running,10323,60798,Initiate maintenance mode for primary ESXi with VM running,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Initiate maintenance mode for primary ESXi with VM running,10323,60797,Initiate maintenance mode for primary ESXi with VM running,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Shutdown master appliance with VM running on 2-appliance cluster,10321,60795,Shutdown master appliance with VM running on 2-appliance cluster,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Shutdown master appliance with VM running on more than 3 appliances cluster,10319,60793,Shutdown master appliance with VM running on more than 3 appliances cluster,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Shutdown primary node with virtual machine running,10315,60722,Shutdown primary node with virtual machine running,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Oversubscribe compute resource on primary ESXi with virtural machines running,10195,60899,Oversubscribe compute resource on primary ESXi with virtural machines running,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Oversubscribe resource on primary appliance with virtual machines running,10194,60898,Oversubscribe resource on primary appliance with virtual machines running,longp3,No Run,,,,,,,,,,0,
I42,Stage_3_Primary Node reboot with application VM running IO,8076,45491,Primary Node reboot with application VM running IO,longp3,No Run,,,,,,,,,,0,C266
I42,Stage_3_Primary EXSi host reboot with application VM running IO,8074,45489,Primary EXSi host reboot with application VM running IO,longp3,No Run,,,,,,,,,,0,C243
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,289627,2018/7/30 0:00,Running,,,,,,,0,C235_C858
I164_I39_I167,stage_2_trim IO on VMs with multiple type VMD,5973,33053,Trim IO on VMs with multiple type VMDK,chene10,Failed,388458,2018/11/21 0:00,Running,,,,,,,0,C234_C1330
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,457154,2019/2/19 0:00,Passed,,,,,,,0,C1020
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,451622,2019/2/13 0:00,Passed,,,,,,,0,C234_C1125
I54,Stage_2_ag_basic_replication,10205,60158,ag_basic_replication,liw27,Passed,419287,2019/1/3 0:00,Running,,,,,,,0,
I51,Stage_2_Auto VM Snapshots deletion base on rule associated via TMA,9505,55256,Auto VM Snapshots deletion base on rule associated via TMA,lwang3,Failed,422063,2019/1/8 0:00,Passed,,,,,,,0,C1109
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,465936,2019/3/1 0:00,Running,,,,,,,0,C129_C133_C265_C841
I41,Stage_1_Deploy VMware VMs on volumes and mounted to external ESXi hosts,5760,31380,Deploy VMware VMs on volumes that mounted to external ESXi hosts,chenn8,Passed,457025,2019/2/18 0:00,Running,,,,,,,0,C158
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,472771,2019/3/12 0:00,Running,,,,,,,1,C1015_C623_C622_C628
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,397337,2018/12/2 0:00,Running,,,,,,,0,C1020
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,466968,2019/3/4 0:00,Running,,,,,,,0,C594_C623_C628
I164_I39_I167,stage_1_VM Deploy_Delete With Dedupe_compress IO,5999,33137,VM Deploy_Delete With Dedupe_Compress IO,chene10,Failed,416226,2018/12/27 0:00,Running,,,,,,,0,C234_C235_C900
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,382470,2018/11/13 0:00,Passed,,,,,,,0,C1020
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,471486,2019/3/11 0:00,Passed,,,,,,,0,C129_C133_C265_C841
I54,Stage_1_Reprotection after Planed Failover,6206,33324,Reprotection after Planed Failover,liw27,Running,349310,2018/10/14 0:00,Failed,,,,,,,0,C1072
I58,Stage_2_Variable Operations of Block Volumes_Expand,6017,33039,Variable Operations of Block Volumes_Expand,tiand3,Passed,469059,2019/3/7 0:00,Passed,,,,,,,0,C601
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,458131,2019/2/19 0:00,Running,,,,,,,0,C1015_C623_C622_C628
I37,stage_1_Drive_fault_injection_iteratively_during_frequent_object_creating_deleting,8047,45373,Drive fault injection iteratively during frequent object creating deleting,yanh3,Passed,419628,2019/1/4 0:00,Passed,,,,,,,0,C401_C1080
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,307099,2018/8/23 0:00,Passed,,,,,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,389427,2018/11/22 0:00,Passed,,,,,,,0,C234_C1125
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,302730,2018/8/15 0:00,Running,,,,,,,0,C234_C974_C1044
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,458456,2019/2/20 0:00,Running,,,,,,,0,C1060
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,383569,2018/11/14 0:00,Passed,,,,,,,0,C160_C166_C857
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,404495,2018/12/12 0:00,Failed,,,,,,,0,C129_C133_C265_C841
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,419453,2019/1/4 0:00,Running,,,,,,,0,C1015_C623_C622_C628
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,462801,2019/2/26 0:00,Passed,,,,,,,0,C1015_C623_C622_C628
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,378361,2018/11/8 0:00,Passed,,,,,,,0,C1020
I37,stage_1_Drive_fault_injection_iteratively_during_frequent_object_creating_deleting,8047,45373,Drive fault injection iteratively during frequent object creating deleting,yanh3,Passed,399978,2018/12/6 0:00,Running,,,,,,,0,C401_C1080
I177,Stage_2_Clones from CGs and Volumes_Basic_IO,6203,33319,Clones from CGs and Volumes Basic IO,liw27,Running,472166,2019/3/12 0:00,Running,,,,,,,1,C1020
I58,Stage_2_Variable Operations of Block Volumes_Expand,6017,33039,Variable Operations of Block Volumes_Expand,tiand3,Passed,451597,2019/2/13 0:00,Passed,,,,,,,0,C601
I58,Stage_2_Variable Operations of Block Volumes_Expand_with_AG,8096,47280,Variable Operations of Block Volumes_Expand_with_AG,tiand3,Running,427372,2019/1/15 0:00,Running,,,,,,,0,C601
I164_I39_I167,stage_3_Glitch create object_delete object_issue IO in parallel,5975,33069,Glitch create object_issue IO_delete object in parallel,yanb,Failed,405443,2018/12/13 0:00,Passed,,,,,,,0,C235_C858
I180,Stage_2_Create Clone of a Virtual Machine from a snapshot VM,5985,33101,Create Clone of a Virtual Machine from a snapshot VM,lwang3,Failed,462932,2019/2/25 0:00,Passed,,,,,,,0,C313
I180,Stage_2_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5972,33063,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,472333,2019/3/12 0:00,Passed,,,,,,,1,C313
I53,Stage_1_Snapshot Scheduler,5764,33358,Snapshot scheduler,jguo,Passed,422751,2019/1/8 0:00,Passed,,,,,,,0,C618
I51,Stage_1_Snapshots edit_delete_revert from vSphere,6046,33172,Snapshots edit_delete_revert from vSphere,chenn8,Passed,457166,2019/2/18 0:00,Passed,,,,,,,0,C266
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,289638,2018/7/30 0:00,Running,,,,,,,0,C235_C858
I41,Stage_1_Deploy Vmware VMs on HCI based Cluster,5759,33062,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,451587,2019/2/12 0:00,Running,,,,,,,0,C129_C133_C265_C841
I164_I39_I167,stage_1_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5988,33104,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,Failed,430147,2019/1/18 0:00,Running,,,,,,,0,C235_C234
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,373946,2018/11/6 0:00,Passed,,,,,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,457157,2019/2/18 0:00,Passed,,,,,,,0,C235_C858
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,312244,2018/8/30 0:00,Running,,,,,,,0,C234_C1125
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,451724,2019/2/13 0:00,Passed,,,,,,,0,C234_C1125
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,427088,2019/1/14 0:00,Running,,,,,,,0,C1020
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,380822,2018/11/10 0:00,Passed,,,,,,,0,C234_C974_C1044
I180,Stage_1_Create Clone of a Virtual Machine from a snapshot VM,5983,33097,Create Clone of a Virtual Machine from a snapshot VM,lwang3,Passed,422057,2019/1/8 0:00,Passed,,,,,,,0,C313
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,320342,2018/9/10 0:00,Failed,,,,,,,0,C538_C623
I164_I39_I167,stage_1_VM Deploy_Delete With Dedupe_compress IO,5999,33137,VM Deploy_Delete With Dedupe_Compress IO,chene10,Failed,310188,2018/8/27 0:00,Passed,,,,,,,0,C234_C235_C900
I164_I39_I167,stage_1_VM Deploy_Delete With Dedupe_compress IO,5999,33137,VM Deploy_Delete With Dedupe_Compress IO,chene10,Failed,457206,2019/2/18 0:00,Passed,,,,,,,0,C234_C235_C900
I164_I39_I167,stage_2_Replication with small RPO and massive IO,5979,33079,Replication with small RPO and massive workload,yanb,Failed,389739,2018/11/23 0:00,Running,,,,,,,0,C234_C1125
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,403325,2018/12/11 0:00,Passed,,,,,,,0,C618
I164_I39_I167,stage_3_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5987,33100,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,382706,2018/11/13 0:00,Running,,,,,,,0,C234_C235_C858
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,349422,2018/10/15 0:00,Passed,,,,,,,0,C234_C974_C1044
I53,Stage_1_Snapshots LifeCycle,6304,33352,Snapshots LifeCycle,jguo,Passed,459380,2019/2/21 0:00,Passed,,,,,,,0,C538
I58,Stage_1_Variable Operations of Block Volumes_SAN,6014,33009,Variable Operations of Block Volumes_SAN,tiand3,Passed,472790,2019/3/12 0:00,Passed,,,,,,,1,C408
I41,Stage_1_Deploy Vmware VMs on HCI based Cluster,5759,33062,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,330402,2018/9/21 0:00,Failed,,,,,,,0,C129_C133_C265_C841
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,400584,2018/12/7 0:00,Passed,,,,,,,0,C618
I51,Stage_2_Snapshots edit_delete_revert from vSphere,6047,33173,Snapshots edit_delete_revert from vSphere,chenn8,Failed,435136,2019/1/25 0:00,Running,,,,,,,0,C266
I58,Stage_2_Variable Operations of Block Volumes_Expand,6017,33039,Variable Operations of Block Volumes_Expand,tiand3,Passed,464100,2019/2/27 0:00,Passed,,,,,,,0,C601
I41,Stage_2_Massive VM operations with heavy IO,6103,33157,Massive VM operations with heavy IO,lwang3,Passed,462639,2019/2/25 0:00,Passed,,,,,,,0,C129_C158_C265_C485
I41,Stage_1_Create_List_Delete Volums on HCI based Cluster,6020,33044,Create_List_Delete Volums on HCI based Cluster,chenn8,Failed,468624,2019/3/6 0:00,Running,,,,,,,0,C176_C172
I170,stage_1_Verify_efficiency_capacity_metrics_on_HCI,8027,45306,Verify_efficiency_capacity_metrics_on_HCI,chene10,N/A,393796,2018/11/28 0:00,Running,,,,,,,0,C1060
I53,Stage_2_Snapshots LifeCycle,6305,33357,Snapshots LifeCycle,jguo,Failed,411425,2018/12/20 0:00,Running,,,,,,,0,C538
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,297463,2018/8/7 0:00,Running,,,,,,,0,C234_C974_C1044
I53,Stage_2_Snapshots LifeCycle,6305,33357,Snapshots LifeCycle,jguo,Failed,397418,2018/12/4 0:00,Passed,,,,,,,0,C538
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,326694,2018/9/17 0:00,Passed,,,,,,,0,C160_C166_C857
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,411829,2018/12/20 0:00,Running,,,,,,,0,C235_C858
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,400608,2018/12/7 0:00,Passed,,,,,,,0,C160_C166_C857
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO_with_AG,7996,45495,Variable Operations of Block Volumes_Basic_IO_with_AG,tiand3,Passed,466010,2019/3/1 0:00,Running,,,,,,,0,C160_C166_C857
I58,Stage_1_Variable Operations of Block Volumes_SC,6015,33011,Variable Operations of Block Volumes_SC,tiand3,Passed,473453,2019/3/13 0:00,Passed,,,,,,,1,C797
I58,Stage_1_Variable Operations of Block Volumes_SC,6015,33011,Variable Operations of Block Volumes_SC,tiand3,Passed,422081,2019/1/8 0:00,Passed,,,,,,,0,C797
I54,Stage_1_Block Asynchronous Replication,5765,31385,Block Asynchronous Replication,tiand3,Failed,362287,2018/10/25 0:00,Running,,,,,,,0,C619
I177,Stage_1_Host and Host Group Management_with_AG,7993,45492,Host and Host Group Management_with_AG,tiand3,Passed,412086,2018/12/21 0:00,Failed,,,,,,,0,C874
I51,Stage_1_Snapshots edit_delete_revert from vSphere,6046,33172,Snapshots edit_delete_revert from vSphere,chenn8,Passed,389558,2018/11/22 0:00,Running,,,,,,,0,C266
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,472309,2019/3/12 0:00,Passed,,,,,,,0,C235_C858
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,303689,2018/8/17 0:00,Failed,,,,,,,0,C234_C235_C900
